image_id,class,xmin,ymin,xmax,ymax,image_id_str,box_area,path,width,height,x1n,y1n,x2n,y2n
142,articulated_truck,177,35,639,140,00000142,48510,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000142.jpg,720,480,0.24583333333333332,0.07291666666666667,0.8875,0.2916666666666667
143,work_van,256,137,551,271,00000143,39530,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000143.jpg,720,480,0.35555555555555557,0.28541666666666665,0.7652777777777777,0.5645833333333333
144,single_unit_truck,92,230,261,395,00000144,27885,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000144.jpg,720,480,0.12777777777777777,0.4791666666666667,0.3625,0.8229166666666666
145,car,117,93,223,150,00000145,6042,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000145.jpg,342,228,0.34210526315789475,0.40789473684210525,0.652046783625731,0.6578947368421053
146,car,0,64,117,149,00000146,9945,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000146.jpg,720,480,0.0,0.13333333333333333,0.1625,0.3104166666666667
147,car,109,118,211,165,00000147,4794,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000147.jpg,720,480,0.15138888888888888,0.24583333333333332,0.29305555555555557,0.34375
148,car,305,196,401,307,00000148,10656,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000148.jpg,720,480,0.4236111111111111,0.4083333333333333,0.5569444444444445,0.6395833333333333
149,car,25,168,52,191,00000149,621,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000149.jpg,720,480,0.034722222222222224,0.35,0.07222222222222222,0.39791666666666664
150,car,656,172,709,228,00000150,2968,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000150.jpg,720,480,0.9111111111111111,0.35833333333333334,0.9847222222222223,0.475
151,car,34,96,140,142,00000151,4876,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000151.jpg,342,228,0.09941520467836257,0.42105263157894735,0.4093567251461988,0.6228070175438597
152,articulated_truck,2,95,275,478,00000152,104559,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000152.jpg,720,480,0.002777777777777778,0.19791666666666666,0.3819444444444444,0.9958333333333333
153,work_van,142,35,294,117,00000153,12464,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000153.jpg,720,480,0.19722222222222222,0.07291666666666667,0.4083333333333333,0.24375
154,pickup_truck,51,92,211,150,00000154,9280,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000154.jpg,342,228,0.14912280701754385,0.40350877192982454,0.6169590643274854,0.6578947368421053
155,bus,0,77,404,479,00000155,162408,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000155.jpg,720,480,0.0,0.16041666666666668,0.5611111111111111,0.9979166666666667
156,car,485,112,555,167,00000156,3850,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000156.jpg,720,480,0.6736111111111112,0.23333333333333334,0.7708333333333334,0.34791666666666665
157,car,253,119,317,154,00000157,2240,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000157.jpg,342,228,0.7397660818713451,0.5219298245614035,0.9269005847953217,0.6754385964912281
158,pickup_truck,153,268,573,430,00000158,68040,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000158.jpg,720,480,0.2125,0.5583333333333333,0.7958333333333333,0.8958333333333334
159,car,545,163,716,282,00000159,20349,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000159.jpg,720,480,0.7569444444444444,0.33958333333333335,0.9944444444444445,0.5875
160,car,420,346,519,470,00000160,12276,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000160.jpg,720,480,0.5833333333333334,0.7208333333333333,0.7208333333333333,0.9791666666666666
161,bus,205,144,545,295,00000161,51340,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000161.jpg,720,480,0.2847222222222222,0.3,0.7569444444444444,0.6145833333333334
162,car,34,49,118,93,00000162,3696,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000162.jpg,342,228,0.09941520467836257,0.2149122807017544,0.34502923976608185,0.40789473684210525
163,car,255,198,371,273,00000163,8700,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000163.jpg,720,480,0.3541666666666667,0.4125,0.5152777777777777,0.56875
164,car,573,219,675,285,00000164,6732,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000164.jpg,720,480,0.7958333333333333,0.45625,0.9375,0.59375
165,non-motorized_vehicle,199,266,514,429,00000165,51345,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000165.jpg,720,480,0.2763888888888889,0.5541666666666667,0.7138888888888889,0.89375
166,non-motorized_vehicle,142,116,486,271,00000166,53320,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000166.jpg,720,480,0.19722222222222222,0.24166666666666667,0.675,0.5645833333333333
167,car,522,173,713,355,00000167,34762,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000167.jpg,720,480,0.725,0.36041666666666666,0.9902777777777778,0.7395833333333334
168,pickup_truck,66,91,191,199,00000168,13500,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000168.jpg,342,228,0.19298245614035087,0.3991228070175439,0.5584795321637427,0.8728070175438597
169,car,221,75,296,114,00000169,2925,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000169.jpg,342,228,0.6461988304093568,0.32894736842105265,0.8654970760233918,0.5
170,car,234,232,353,302,00000170,8330,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000170.jpg,720,480,0.325,0.48333333333333334,0.49027777777777776,0.6291666666666667
171,car,215,110,361,239,00000171,18834,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000171.jpg,720,480,0.2986111111111111,0.22916666666666666,0.5013888888888889,0.4979166666666667
172,car,564,115,670,211,00000172,10176,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000172.jpg,720,480,0.7833333333333333,0.23958333333333334,0.9305555555555556,0.4395833333333333
173,car,438,167,504,211,00000173,2904,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000173.jpg,720,480,0.6083333333333333,0.34791666666666665,0.7,0.4395833333333333
174,articulated_truck,179,13,303,46,00000174,4092,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000174.jpg,342,228,0.5233918128654971,0.05701754385964912,0.8859649122807017,0.20175438596491227
175,pickup_truck,21,129,160,187,00000175,8062,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000175.jpg,342,228,0.06140350877192982,0.5657894736842105,0.4678362573099415,0.8201754385964912
176,car,365,327,536,478,00000176,25821,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000176.jpg,720,480,0.5069444444444444,0.68125,0.7444444444444445,0.9958333333333333
177,car,446,143,587,212,00000177,9729,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000177.jpg,720,480,0.6194444444444445,0.29791666666666666,0.8152777777777778,0.44166666666666665
178,bus,10,150,625,479,00000178,202335,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000178.jpg,720,480,0.013888888888888888,0.3125,0.8680555555555556,0.9979166666666667
179,car,573,162,718,258,00000179,13920,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000179.jpg,720,480,0.7958333333333333,0.3375,0.9972222222222222,0.5375
180,car,130,97,247,151,00000180,6318,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000180.jpg,342,228,0.38011695906432746,0.42543859649122806,0.7222222222222222,0.6622807017543859
181,articulated_truck,3,33,354,299,00000181,93366,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000181.jpg,720,480,0.004166666666666667,0.06875,0.49166666666666664,0.6229166666666667
182,car,268,85,337,125,00000182,2760,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000182.jpg,342,228,0.783625730994152,0.37280701754385964,0.9853801169590644,0.5482456140350878
183,car,46,301,216,421,00000183,20400,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000183.jpg,720,480,0.06388888888888888,0.6270833333333333,0.3,0.8770833333333333
184,bicycle,537,65,604,148,00000184,5561,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000184.jpg,720,480,0.7458333333333333,0.13541666666666666,0.8388888888888889,0.30833333333333335
185,car,141,177,201,213,00000185,2160,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000185.jpg,720,480,0.19583333333333333,0.36875,0.2791666666666667,0.44375
186,pickup_truck,252,95,337,160,00000186,5525,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000186.jpg,342,228,0.7368421052631579,0.4166666666666667,0.9853801169590644,0.7017543859649122
187,car,123,281,300,392,00000187,19647,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000187.jpg,720,480,0.17083333333333334,0.5854166666666667,0.4166666666666667,0.8166666666666667
188,car,558,113,693,200,00000188,11745,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000188.jpg,720,480,0.775,0.23541666666666666,0.9625,0.4166666666666667
189,car,496,136,639,215,00000189,11297,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000189.jpg,720,480,0.6888888888888889,0.2833333333333333,0.8875,0.4479166666666667
190,pickup_truck,587,198,715,367,00000190,21632,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000190.jpg,720,480,0.8152777777777778,0.4125,0.9930555555555556,0.7645833333333333
191,car,69,214,156,280,00000191,5742,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000191.jpg,720,480,0.09583333333333334,0.44583333333333336,0.21666666666666667,0.5833333333333334
192,car,230,95,315,136,00000192,3485,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000192.jpg,342,228,0.672514619883041,0.4166666666666667,0.9210526315789473,0.5964912280701754
193,car,209,50,344,119,00000193,9315,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000193.jpg,720,480,0.2902777777777778,0.10416666666666667,0.4777777777777778,0.24791666666666667
194,car,154,336,335,469,00000194,24073,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000194.jpg,720,480,0.21388888888888888,0.7,0.4652777777777778,0.9770833333333333
195,articulated_truck,2,42,716,268,00000195,161364,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000195.jpg,720,480,0.002777777777777778,0.0875,0.9944444444444445,0.5583333333333333
196,work_van,159,168,222,273,00000196,6615,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000196.jpg,720,480,0.22083333333333333,0.35,0.30833333333333335,0.56875
197,bus,348,1,716,312,00000197,114448,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000197.jpg,720,480,0.48333333333333334,0.0020833333333333333,0.9944444444444445,0.65
198,pickup_truck,0,233,245,420,00000198,45815,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000198.jpg,720,480,0.0,0.48541666666666666,0.3402777777777778,0.875
199,car,263,201,360,269,00000199,6596,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000199.jpg,720,480,0.36527777777777776,0.41875,0.5,0.5604166666666667
200,car,116,61,193,99,00000200,2926,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000200.jpg,342,228,0.3391812865497076,0.2675438596491228,0.564327485380117,0.4342105263157895
201,car,187,210,481,342,00000201,38808,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000201.jpg,720,480,0.25972222222222224,0.4375,0.6680555555555555,0.7125
202,car,96,320,312,478,00000202,34128,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000202.jpg,720,480,0.13333333333333333,0.6666666666666666,0.43333333333333335,0.9958333333333333
203,pickup_truck,498,209,712,340,00000203,28034,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000203.jpg,720,480,0.6916666666666667,0.4354166666666667,0.9888888888888889,0.7083333333333334
204,pickup_truck,529,201,712,307,00000204,19398,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000204.jpg,720,480,0.7347222222222223,0.41875,0.9888888888888889,0.6395833333333333
205,car,310,126,584,301,00000205,47950,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000205.jpg,720,480,0.4305555555555556,0.2625,0.8111111111111111,0.6270833333333333
206,car,282,242,542,402,00000206,41600,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000206.jpg,720,480,0.39166666666666666,0.5041666666666667,0.7527777777777778,0.8375
207,car,587,255,708,339,00000207,10164,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000207.jpg,720,480,0.8152777777777778,0.53125,0.9833333333333333,0.70625
208,car,81,124,249,214,00000208,15120,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000208.jpg,720,480,0.1125,0.25833333333333336,0.3458333333333333,0.44583333333333336
209,car,285,187,394,249,00000209,6758,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000209.jpg,720,480,0.3958333333333333,0.38958333333333334,0.5472222222222223,0.51875
210,motorized_vehicle,1,295,247,477,00000210,44772,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000210.jpg,720,480,0.001388888888888889,0.6145833333333334,0.34305555555555556,0.99375
211,motorized_vehicle,493,273,709,398,00000211,27000,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000211.jpg,720,480,0.6847222222222222,0.56875,0.9847222222222223,0.8291666666666667
212,pickup_truck,85,124,225,182,00000212,8120,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000212.jpg,342,228,0.24853801169590642,0.543859649122807,0.6578947368421053,0.7982456140350878
213,pickup_truck,19,102,111,145,00000213,3956,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000213.jpg,342,228,0.05555555555555555,0.4473684210526316,0.32456140350877194,0.6359649122807017
214,work_van,146,202,441,329,00000214,37465,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000214.jpg,720,480,0.20277777777777778,0.42083333333333334,0.6125,0.6854166666666667
215,pickup_truck,177,94,266,129,00000215,3115,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000215.jpg,342,228,0.5175438596491229,0.41228070175438597,0.7777777777777778,0.5657894736842105
216,pickup_truck,123,94,289,160,00000216,10956,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000216.jpg,342,228,0.35964912280701755,0.41228070175438597,0.8450292397660819,0.7017543859649122
217,non-motorized_vehicle,407,77,654,237,00000217,39520,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000217.jpg,720,480,0.5652777777777778,0.16041666666666668,0.9083333333333333,0.49375
218,pickup_truck,180,46,360,125,00000218,14220,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000218.jpg,720,480,0.25,0.09583333333333334,0.5,0.2604166666666667
219,car,277,195,435,337,00000219,22436,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000219.jpg,720,480,0.38472222222222224,0.40625,0.6041666666666666,0.7020833333333333
220,car,1,317,138,451,00000220,18358,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000220.jpg,720,480,0.001388888888888889,0.6604166666666667,0.19166666666666668,0.9395833333333333
221,bus,256,163,403,297,00000221,19698,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000221.jpg,720,480,0.35555555555555557,0.33958333333333335,0.5597222222222222,0.61875
222,car,424,76,553,175,00000222,12771,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000222.jpg,720,480,0.5888888888888889,0.15833333333333333,0.7680555555555556,0.3645833333333333
223,pickup_truck,156,101,246,147,00000223,4140,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000223.jpg,720,480,0.21666666666666667,0.21041666666666667,0.3416666666666667,0.30625
224,pickup_truck,121,324,353,478,00000224,35728,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000224.jpg,720,480,0.16805555555555557,0.675,0.49027777777777776,0.9958333333333333
225,single_unit_truck,7,118,183,311,00000225,33968,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000225.jpg,720,480,0.009722222222222222,0.24583333333333332,0.25416666666666665,0.6479166666666667
226,articulated_truck,408,15,500,58,00000226,3956,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000226.jpg,720,480,0.5666666666666667,0.03125,0.6944444444444444,0.12083333333333333
227,work_van,153,185,235,244,00000227,4838,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000227.jpg,720,480,0.2125,0.3854166666666667,0.3263888888888889,0.5083333333333333
228,articulated_truck,96,92,283,322,00000228,43010,/Users/michaelopatola/Downloads/roadvision_ai_executed/data/Images/00000228.jpg,720,480,0.13333333333333333,0.19166666666666668,0.39305555555555555,0.6708333333333333
